context,question,answer
ฮวาง ชาน-ซอง สมาชิกวงทูพีเอ็ม เกิดเมื่อวันที่เท่าไร   11,ฮวาง ชาน-ซอง สมาชิกวงทูพีเอ็ม เกิดเมื่อวันที่เท่าไร,11
นายสมพร ยกตรีเป็นบุตรคนที่เท่าไรของนางเต่า ยกตรี   2,นายสมพร ยกตรีเป็นบุตรคนที่เท่าไรของนางเต่า ยกตรี,2
องค์ชายควางแฮกุนได้ทรงสวมมงกุฎที่พระราชวังท็อกซู เมื่อปี ค.ศ. ใด   1608,องค์ชายควางแฮกุนได้ทรงสวมมงกุฎที่พระราชวังท็อกซู เมื่อปี ค.ศ. ใด,1608
อภิรดี ภวภูตานนท์ นักแสดงชาวไทย เกิดเมื่อวันที่เท่าไร   23,อภิรดี ภวภูตานนท์ นักแสดงชาวไทย เกิดเมื่อวันที่เท่าไร,23
สุธาสินี พุทธินันทน์ นักร้องและนักแสดงชาวไทย มีชื่อเล่นว่าอะไร   แพท,สุธาสินี พุทธินันทน์ นักร้องและนักแสดงชาวไทย มีชื่อเล่นว่าอะไร,แพท
เฮนรี ริช เอิร์ลแห่งฮอลแลนด์ที่ 1 เกิดเมื่อวันที่เท่าไร   19,เฮนรี ริช เอิร์ลแห่งฮอลแลนด์ที่ 1 เกิดเมื่อวันที่เท่าไร,19
อลานิส นาดีน มอริสเซตต์ เกิดเมื่อวันที่เท่าไร   1,อลานิส นาดีน มอริสเซตต์ เกิดเมื่อวันที่เท่าไร,1
อัลบั้ม Supposed Former Infatuation Junkie ที่ร้องโดยอลานิส นาดีน มอริสเซตต์ ออกขายในปี ค.ศ. ใด   1998,อัลบั้ม Supposed Former Infatuation Junkie ที่ร้องโดยอลานิส นาดีน มอริสเซตต์ ออกขายในปี ค.ศ. ใด,1998
รัดเกล้า อามระดิษ เกิดเดือนอะไร   ตุลาคม,รัดเกล้า อามระดิษ เกิดเดือนอะไร,ตุลาคม
วัดกระดังงาเป็นวัดหนึ่งในอำเภอขนอม จังหวัดอะไร   นครศรีธรรมราช,วัดกระดังงาเป็นวัดหนึ่งในอำเภอขนอม จังหวัดอะไร,นครศรีธรรมราช
